กุรุส	๒๕๔๒	น. มาตรานับจำนวน เท่ากับ ๑๒ โหล หรือ ๑๔๔. (อ. gross).
กุรุส	๒๕๕๔	มาตรานับจำนวน เท่ากับ ๑๒ โหล หรือ ๑๔๔.
กุล	๒๕๔๒	[กุน, กุนละ-, กุละ-] น. ตระกูล, สกุล. (ป., ส.).
กุล	๒๕๕๔	ตระกูล, สกุล.
กุล-	๒๕๕๔	ตระกูล, สกุล.
กุลทูสก	๒๕๔๒	[กุละทูสก] น. ผู้ประทุษร้ายต่อตระกูล หมายถึงภิกษุที่ประจบตระกูลต่าง&#160;ๆ ด้วยอาการที่ผิดวินัย. (ป.).
กุลทูสก	๒๕๕๔	ผู้ประทุษร้ายต่อตระกูล หมายถึงภิกษุที่ประจบตระกูลต่างๆ ด้วยอาการที่ผิดวินัย.
กุลธิดา	๒๕๔๒	[กุนละ-] น. ลูกหญิงผู้มีตระกูล.
กุลธิดา	๒๕๕๔	ลูกหญิงผู้มีตระกูล.
กุลบดี	๒๕๔๒	[กุนละ-] น. หัวหน้าตระกูล. (ส.).
กุลบดี	๒๕๕๔	หัวหน้าตระกูล.
กุลบุตร	๒๕๔๒	[กุนละ-] น. ลูกชายผู้มีตระกูล.
กุลบุตร	๒๕๕๔	ลูกชายผู้มีตระกูล.
กุลสตรี	๒๕๔๒	[กุนละ-] น. หญิงผู้มีตระกูลและมีความประพฤติดี.
กุลสตรี	๒๕๕๔	หญิงผู้มีตระกูลและมีความประพฤติดี.
กุลสัมพันธ์	๒๕๔๒	[กุนละ-] ว. เกี่ยวเนื่องกันทางตระกูล. (ป.).
กุลสัมพันธ์	๒๕๕๔	เกี่ยวเนื่องกันทางตระกูล.
กุลา	๒๕๔๒	น. ชื่อว่าวชนิดหนึ่ง มีรูปร่าง ๕ แฉก หัวแหลม, คู่กับ ว่าวปักเป้า, ว่าวจุฬา ก็เรียก.
กุลา	๒๕๕๔	ชื่อว่าวชนิดหนึ่ง มีรูปร่าง ๕ แฉก หัวแหลม, คู่กับ ว่าวปักเป้า, ว่าวจุฬา ก็เรียก.
กุลาซ่อนผ้า	๒๕๔๒	น. การเล่นของเด็กชนิดหนึ่ง.
กุลาซ่อนผ้า	๒๕๕๔	การเล่นของเด็กชนิดหนึ่ง.
กุลาดำ	๒๕๔๒	น. ชื่อกุ้งทะเลชนิด Penaeus monodon ในวงศ์ Penaeidae ตัวแบนข้าง ขนาดค่อนข้างใหญ่ สีเขียวอมน้ำตาล มีแถบสีดำและสีจางพาดขวางเป็นลายตลอดลำตัว.
กุลาดำ	๒๕๕๔	ชื่อกุ้งทะเลชนิด Penaeus monodon Fabricius ในวงศ์ Penaeidae ขนาดยาวได้ถึง ๓๐ เซนติเมตร ตัวแบนข้าง สีเขียวอมน้ำตาล มีแถบสีดำและสีจางพาดขวางเป็นลายตลอดลำตัว.
กุลาตีอก	๒๕๕๔	การเล่นชนิดหนึ่งในงานพระราชพิธี.
กุลาตีไม้	๒๕๔๒	น. การเล่นชนิดหนึ่งในงานพระราชพิธี. (กฎ. ราชบุรี; ดึกดําบรรพ์).
กุลาตีไม้	๒๕๕๔	การเล่นชนิดหนึ่งในงานพระราชพิธี.
กุลาลาย	๒๕๔๒	น. ชื่อกุ้งทะเลชนิด Penaeus semisulcatus ในวงศ์ Penaeidae รูปร่างและขนาดคล้ายกุ้งกุลาดํา สีน้ำตาลอมแดง แต่มีลายน้อยกว่ากุ้งกุลาดำ หนวดมีลายสลับเป็นปล้อง.
กุลาลาย	๒๕๕๔	ชื่อกุ้งทะเลชนิด Penaeus semisulcatus De Haan ในวงศ์ Penaeidae รูปร่างและขนาดคล้ายกุ้งกุลาดำ ลำตัวสีน้ำตาลอมแดง แต่มีลายน้อยกว่ากุ้งกุลาดำ หนวดมีลายสลับเป็นปล้อง.
กุลาหล	๒๕๔๒	[-หน] (กลอน) ว. โกลาหล เช่น สนั่นครั่นครื้น กุลาหล. (รามเกียรติ์ ร. ๑).
กุลาหล	๒๕๕๔	โกลาหล เช่น สนั่นครั่นครื้นกุลาหล
กุลี	๒๕๔๒	น. คนรับจ้างทํางานหนักมีหาบหามเป็นต้น.
กุลี	๒๕๕๔	คนรับจ้างทำงานหนักมีหาบหามเป็นต้น.
กุลีกุจอ	๒๕๔๒	ก. ช่วยจัดช่วยทําอย่างเอาจริงเอาจัง.
กุลีกุจอ	๒๕๕๔	ช่วยจัดช่วยทำอย่างเอาจริงเอาจัง.
กุศราช	๒๕๔๒	[กุดสะหฺราด, กุดสะราด] น. ผ้าโบราณชนิดหนึ่ง มีดอกคล้ายผ้าลาย เนื้อหยาบหนา เช่น คลี่ผ้ากุศราชออกคาดพุง. (สังข์ทอง).
กุศราช	๒๕๕๔	ผ้าโบราณชนิดหนึ่ง มีดอกคล้ายผ้าลาย เนื้อหยาบหนา เช่น คลี่ผ้ากุศราชออกคาดพุง
กุศล	๒๕๔๒	[-สน] น. สิ่งที่ดีที่ชอบ, บุญ.<2t>ว. ฉลาด. (ส.; ป. กุสล).
กุศล	๒๕๕๔	สิ่งที่ดีที่ชอบ, บุญ.
กุศลกรรมบถ	๒๕๔๒	[กุสนละกํามะบด] น. ธรรมหมวดหนึ่ง มี ๑๐ อย่าง คือ กายสุจริต ๓ วจีสุจริต ๔ มโนสุจริต ๓. (ส.).
กุศลกรรมบถ	๒๕๕๔	ธรรมหมวดหนึ่ง มี ๑๐ อย่าง คือ กายสุจริต ๓ วจีสุจริต ๔ มโนสุจริต ๓.
กุศโลบาย	๒๕๔๒	[กุสะ-, กุดสะ-] น. อุบายอันแยบคาย. (ส. กุศล + อุปาย).
กุศโลบาย	๒๕๕๔	อุบายอันแยบคาย.
กุสล	๒๕๔๒	[-สน] (โบ) น. กุศล. (ป.; ส. กุศล).
กุสล	๒๕๕๔	กุศล.
กุสุม	๒๕๔๒	[กุสุมะ-, กุสุมมะ-] (แบบ) น. ดอกไม้. (ป.).
กุสุม	๒๕๕๔	ดอกไม้.
กุสุม-	๒๕๕๔	ดอกไม้.
กุสุมภ์	๒๕๔๒	(แบบ) น. ดอกคํา. (ป.).
กุสุมภ์	๒๕๕๔	ดอกคำ.
กุสุมวิจิตร	๒๕๔๒	น. ชื่อฉันท์วรรณพฤติแบบหนึ่ง กําหนดด้วย ๔ คณะ คือ น คณะ ย คณะ น คณะ ย คณะ บาทละ ๑๒ คำ หรือ ๑๒ พยางค์ (ตามแบบว่า นยสหิตานฺยา กุสุมวิจิตฺตา) ตัวอย่างว่า จะรจิตรอรรถา ปิสุณวจีขวน พิปริตญาณยล บรชนทำลาย. (ชุมนุมตำรากลอน).
กุสุมวิจิตร	๒๕๕๔	ชื่อฉันท์วรรณพฤติแบบหนึ่ง กำหนดด้วย ๔ คณะ คือ น คณะ ย คณะ น คณะ ย คณะ บาทละ ๑๒ คำ หรือ ๑๒ พยางค์ (ตามแบบว่า นยสหิตานฺยา กุสุมวิจิตฺตา) ตัวอย่างว่า จะรจิตรอรรถา ปิสุณวจีขวน พิปริตญาณยล บรชนทำลาย
กุสุมา	๒๕๔๒	(แบบ) น. ดอกไม้. (ป.).
กุสุมา	๒๕๕๔	ดอกไม้.
กุสุมาลย์	๒๕๔๒	(แบบ) น. ดอกไม้. (ป.).
กุสุมาลย์	๒๕๕๔	ดอกไม้.
กุสุมิตลดาเวลลิตา	๒๕๔๒	[กุสุมิตะละดาเวนลิตา] น. ชื่อฉันท์วรรณพฤติแบบหนึ่ง กําหนดด้วย ๖ คณะ คือ ม คณะ ต คณะ น คณะ ย คณะ ย คณะ ย คณะ บาทละ ๑๘ คำ หรือ ๑๘ พยางค์ (ตามแบบว่า โม โต โน โย ยา กุสุมิตลตาเวลฺลิตากฺขุตฺวสีหิ) ตัวอย่างว่า มนตรีมาตย์ผู้ฉลาดมละ ทุจริตธรรม์ พึงผดุงสรร- พสิ่งสวัสดิ์. (ชุมนุมตำรากลอน).
กุสุมิตลดาเวลลิตา	๒๕๕๔	ชื่อฉันท์วรรณพฤติแบบหนึ่ง กำหนดด้วย ๖ คณะ คือ ม คณะ ต คณะ น คณะ ย คณะ ย คณะ ย คณะ บาทละ ๑๘ คำ หรือ ๑๘ พยางค์ (ตามแบบว่า โม โต โน โย ยา กุสุมิตลตาเวลฺลิตากฺขุตฺวสีหิ) ตัวอย่างว่า มนตรีมาตย์ผู้ฉลาดมละ ทุจริตธรรม์ พึงผดุงสรร- พสิ่งสวัสดิ์
กุหนี	๒๕๔๒	[-หฺนี] (ถิ่น-ปักษ์ใต้) น. กระสอบป่าน, งู่หนี ก็ว่า. (ส. โคณี ว่า กระสอบป่าน).
กุหนี	๒๕๕๔	กระสอบป่าน, งู่หนี ก็ว่า.
กุหนุง	๒๕๔๒	[-หฺนุง] น. เขาสูง. (ช.).
กุหนุง	๒๕๕๔	เขาสูง.
กุหร่า	๒๕๔๒	[-หฺร่า] น. สีเทาเจือแดง บางทีกระเดียดเหลืองเล็กน้อย เป็นสีชนิดสักหลาด. (เทียบทมิฬ กุลฺลา ว่า หมวก; อิหร่าน กุลา ว่า กะบังหน้า).
กุหร่า	๒๕๕๔	สีเทาเจือแดง บางทีกระเดียดเหลืองเล็กน้อย เป็นสีชนิดสักหลาด.
กุหลาบ	๒๕๔๒	[-หฺลาบ] น. (๑) ชื่อไม้พุ่มในสกุล Rosa วงศ์ Rosaceae ต้นตรงหรือทอดเลื้อย ลําต้นและกิ่งมีหนาม ขอบใบจัก ดอกสีต่าง&#160;ๆ กลิ่นหอม มีมากชนิดและมากพันธุ์ เรียกชื่อต่าง&#160;ๆ กัน ดอกของกุหลาบบางชนิด เช่น กุหลาบมอญ หรือ ยี่สุ่น (R. damascena Mill) ใช้กลั่นนํ้าหอม.<2t>(๒) ชื่อไม้พุ่มหรือไม้ต้นขนาดเล็กในสกุล Rhododendron วงศ์ Ericaceae ขึ้นตามป่าเขาในระดับสูง เช่น กุหลาบแดง (R. simsii Planch.) กุหลาบขาว (R. ludwigianum Hoss.).
กุหลาบ	๒๕๕๔	ชื่อไม้พุ่มในสกุล Rosa วงศ์ Rosaceae ต้นตรงหรือทอดเลื้อย ลำต้นและกิ่งมีหนาม ขอบใบจัก ดอกสีต่างๆ กลิ่นหอม มีมากชนิดและมากพันธุ์ เรียกชื่อต่างๆ กัน ดอกของกุหลาบบางชนิด เช่น กุหลาบมอญหรือยี่สุ่น ( R. damascena Mill.) ใช้กลั่นนํ้าหอม.
กุหล่า	๒๕๔๒	[-หฺล่า] น. ชนชาติต้องสู้และไทยใหญ่, กุลา หรือ คุลา ก็ว่า.
กุหล่า	๒๕๕๔	ชนชาติต้องสู้และไทใหญ่, กุลา หรือ คุลา ก็ว่า.
กุเรา	๒๕๔๒	น. ชื่อปลาทะเลและนํ้ากร่อยหลายชนิดใน ๒ สกุล คือ สกุล Eleutheronema และ Polynemus วงศ์ Polynemidae ครีบอกตอนล่างมีก้านครีบแยกออกจากกันเป็นเส้นยาวรวม ๓-๗ เส้น แล้วแต่ชนิด ลําตัวและครีบสีเทาอมเงิน เช่น ชนิด E. tetradactylum, P. sextarius, กุเลา ก็เรียก.
กุเรา	๒๕๕๔	ชื่อปลาทะเลและนํ้ากร่อยหลายชนิดใน ๒ สกุล คือ ในสกุล Eleutheronemaและในสกุล Polynemus วงศ์ Polynemidae ครีบอกตอนล่างมีก้านครีบแยกออกจากกันเป็นเส้นยาวรวม ๓-๗ เส้น แล้วแต่ชนิด ลำตัวและครีบสีเทาอมเงิน เช่น ชนิด E. tetradactylum (Shaw), P. sextarius Bloch & Schneider ขนาดยาวได้ถึง ๑.๘ เซนติเมตร, กุเลา ก็เรียก.
กุเลา	๒๕๔๒	น. ปลากุเรา. (ดู กุเรา).
กุเลา	๒๕๕๔	ปลากุเรา. (ดู กุเรา).
กุเวร	๒๕๔๒	[-เวน] น. ชื่อท้าวจาตุมหาราชองค์หนึ่ง ประจําทิศอุดร, ท้าวเวสวัณ หรือ ท้าวเวสสุวัณ ก็เรียก. (ป., ส.).
กุเวร	๒๕๕๔	ชื่อท้าวจาตุมหาราชองค์หนึ่ง ประจำทิศอุดร, ท้าวเวสวัณ หรือ ท้าวเวสสุวัณ ก็เรียก.
กุแล	๒๕๔๒	น. ชื่อปลาทะเลหลายชนิดในสกุล Sardinella และ Herklotsichthys วงศ์ Clupeidae ลําตัวยาว แบนข้างมาก สันท้องแหลม เกล็ดบางหลุดง่าย เกล็ดในแนวสันท้องเป็นเหลี่ยมคมเรียงต่อกันคล้ายฟันเลื่อย ปากเล็กเชิดขึ้นเล็กน้อย ฟันเล็กมาก ซี่เหงือกมีจํานวนมาก ไม่มีก้านครีบแข็งหรือเงี่ยง ลําตัวสีเงิน เฉพาะด้านหลังสีนํ้าเงินเข้ม บนลําตัวที่ใกล้มุมแผ่นปิดเหงือกมักมีแต้มสีดําคลํ้า ๑ จุด ครีบหลังและครีบหางสีดําคลํ้าอมเหลือง ขนาดยาวได้ถึง ๑๘ เซนติเมตร, อกรา หรือ อกแล ก็เรียก, ส่วน กุแลกลม หรือ กุแลกล้วย หมายถึงชนิดในสกุล Dussumieria ซึ่งอยู่ในวงศ์เดียวกัน ลักษณะทั่วไปคล้ายกัน เว้นแต่มีลําตัวแบนข้างเล็กน้อย หัวแหลม ท้องกลม ไม่มีเกล็ดที่เรียงกันเป็นฟันเลื่อย ซี่เหงือกมีน้อย ขนาดยาวได้ถึง ๒๒ เซนติเมตร, อกรากล้วย หรือ อกแลกล้วย ก็เรียก; ทั้งหมดเป็นปลาผิวนํ้า อยู่กันเป็นฝูง ปลาขนาดเล็กอาจเข้ามาอยู่ใกล้ฝั่งหรือในนํ้ากร่อย, หลังเขียว ก็เรียก.
กุแล	๒๕๕๔	ชื่อปลาทะเลหลายชนิดในสกุล Sardinella และ Herklotsichthys วงศ์ Clupeidae ลำตัวยาว แบนข้างมาก สันท้องบางคล้ายคมมีด เกล็ดบางหลุดง่าย เกล็ดในแนวสันท้องเป็นเหลี่ยมคมเรียงต่อกันคล้ายฟันเลื่อย ปากเล็กเชิดขึ้นเล็กน้อย ฟันเล็กมาก ซี่เหงือกมีจำนวนมาก ไม่มีก้านครีบแข็งหรือเงี่ยง ลำตัวสีเงิน เฉพาะด้านหลังสีนํ้าเงินเข้ม บนลำตัวที่ใกล้มุมแผ่นปิดเหงือกมักมีแต้มสีดำคลํ้า ๑ จุด ครีบหลังและครีบหางสีดำคลํ้าอมเหลือง ขนาดยาวได้ถึง ๑๘ เซนติเมตร, อกรา หรือ อกแล ก็เรียก, ส่วน กุแลกลม หรือ กุแลกล้วย หมายถึงชนิดในสกุล Dussumieria ซึ่งอยู่ในวงศ์เดียวกัน ลักษณะทั่วไปคล้ายกัน เว้นแต่มีลำตัวแบนข้างเล็กน้อย หัวแหลม ท้องกลม ไม่มีเกล็ดที่เรียงกันเป็นฟันเลื่อย ซี่เหงือกมีจำนวนน้อยและสั้น ขนาดยาวได้ถึง ๒๒ เซนติเมตร, อกรากล้วย หรือ อกแลกล้วย ก็เรียก
กุแหละ	๒๕๔๒	[-แหฺละ] น. ชื่อเรือขุดชนิดหนึ่ง เสริมข้างกระดาน รูปร่างเพรียว หัวและท้ายเรือแหลมสูง มี ๒ แจว ใช้ตามชายฝั่งทะเลหรือแถบปากนํ้า สําหรับบรรทุกหอย ปู ปลา เป็นต้น.
กุแหละ	๒๕๕๔	ชื่อเรือขุดชนิดหนึ่ง เสริมข้างกระดาน รูปร่างเพรียว หัวและท้ายเรือแหลมสูง มี ๒ แจว ใช้ตามชายฝั่งทะเลหรือแถบปากนํ้า สำหรับบรรทุกหอย ปู ปลา เป็นต้น.
กุโงก	๒๕๔๒	น. นกยูง, กระโงก ก็ใช้. (ข. โกฺงก).
กุโงก	๒๕๕๔	นกยูง, กระโงก ก็ใช้.
กุโนกามอ	๒๕๔๒	(ถิ่น-ปัตตานี) น. ต้นคนทีเขมา. (ดู คนทีเขมา).
กุโนกามอ	๒๕๕๔	ต้นคนทีเขมา. (ดู คนทีเขมา ที่ คนที ๒).
กุ่ม	๒๕๔๒	น. ชื่อไม้ต้นในสกุล Crateva วงศ์ Capparidaceae ใบเป็นใบประกอบมีใบย่อย ๓ ใบ ดอกเป็นช่อ กลีบดอกสีขาวแล้วกลายเป็นสีเหลือง ผลกลมหรือรูปไข่ ผิวนอกแข็งและสาก&#160;ๆ สีเขียวนวล เช่น กุ่มบก [C. adansonii DC. subsp. trifoliata (Roxb.) Jacobs] กุ่มนํ้า [C. magna (Lour.) DC. และ C. religiosa Forst.f.].
กุ่ม	๒๕๕๔	ชื่อไม้ต้นในสกุล Crateva วงศ์ Capparaceae ใบเป็นใบประกอบมีใบย่อย ๓ ใบ ดอกเป็นช่อ กลีบดอกสีขาวแล้วกลายเป็นสีเหลือง ผลกลมหรือรูปไข่ ผิวนอกแข็งและสากๆ สีเขียวนวล เช่น กุ่มบก [ C. adansonii DC. subsp. trifoliata (Roxb.) Jacobs] กุ่มนํ้า [ C. magna (Lour.) DC. และ C. religiosa G. Forst.].
กุ้ง	๒๕๔๒	น. ชื่อสัตว์นํ้าไม่มีกระดูกสันหลังในชั้น Crustacea อันดับ Decapoda มีหลายวงศ์ หายใจด้วยเหงือก ลําตัวยาว แบนหรือกลม แบ่งเป็นปล้อง&#160;ๆ เปลือกที่หุ้มท่อนหัวและอกคลุมมาถึงอกปล้องที่ ๘ ส่วนใหญ่กรีมีลักษณะแบนข้าง ก้ามและขาอยู่ที่ส่วนหัวและอก มี ๑๐ ขา มีทั้งในนํ้าจืดและนํ้าเค็ม มีหลายชนิด เช่น กุ้งก้ามกราม กุ้งก้ามเกลี้ยง กุ้งตะกาด กุ้งตะเข็บ กุ้งนาง กุ้งฝอย กุ้งหลวง กุ้งหัวแข็ง กุ้งหัวโขน.
กุ้ง	๒๕๕๔	ชื่อสัตว์นํ้าไม่มีกระดูกสันหลังในชั้น Crustacea อันดับ Decapoda มีหลายวงศ์ หายใจด้วยเหงือก ลำตัวยาว แบนหรือกลม แบ่งเป็นปล้องๆ เปลือกที่หุ้มท่อนหัวและอกคลุมมาถึงอกปล้องที่ ๘ ส่วนใหญ่กรีมีลักษณะแบนข้าง ก้ามและขาอยู่ที่ส่วนหัวและอก มี ๑๐ ขา พบในนํ้าจืดและนํ้าเค็ม มีหลายชนิด เช่น กุ้งก้ามกราม กุ้งก้ามเกลี้ยง กุ้งกุลาดำ กุ้งตะกาด กุ้งตะเข็บ กุ้งหัวแข็ง กุ้งแชบ๊วย.
กุ้งดีด	๒๕๔๒	น. ชื่อกุ้งขนาดเล็กหลายชนิดหลายสกุล เช่น สกุล Alpheus ในวงศ์ Alpheidae มีก้ามใหญ่ ๒ ข้าง โดยมีก้ามข้างหนึ่งโตกว่า สามารถงับก้ามทําให้เกิดเสียงดังโดยเฉพาะเมื่อกระทบขันเสียงจะดังยิ่งขึ้น จึงได้ชื่อว่า กุ้งดีดขัน พบอาศัยหลบซ่อนอยู่ตามซอกวัสดุต่าง&#160;ๆ ริมฝั่งทั้งในนํ้าเค็มและนํ้ากร่อย ยกเว้นชนิด Alpheus microrhynchus ที่พบอยู่ในนํ้าจืดด้วย, กระเตาะ ก็เรียก.
กุ้งดีด	๒๕๕๔	ชื่อกุ้งขนาดเล็กหลายชนิดหลายสกุล เช่น สกุล Alpheus ในวงศ์ Alpheidae มีก้ามใหญ่ ๒ ข้าง ก้ามข้างหนึ่งโตกว่ามาก สามารถทำให้เกิดเสียงดังด้วยวิธีหนีบก้าม โดยเฉพาะเมื่อกระทบขันเสียงจะดังยิ่งขึ้น จึงได้ชื่อว่า กุ้งดีดขัน พบอาศัยหลบซ่อนอยู่ตามซอกวัสดุต่างๆ ริมฝั่งทั้งในนํ้าเค็มและนํ้ากร่อย ยกเว้นชนิด Alpheus microrhynchus De Man ที่พบอยู่ในนํ้าจืดด้วย, กระเตาะ ก็เรียก.
กุ้งดีดขัน	๒๕๕๔	ชื่อกุ้งขนาดเล็กหลายชนิดหลายสกุล เช่น สกุล Alpheus ในวงศ์ Alpheidae มีก้ามใหญ่ ๒ ข้าง ก้ามข้างหนึ่งโตกว่ามาก สามารถทำให้เกิดเสียงดังด้วยวิธีหนีบก้าม โดยเฉพาะเมื่อกระทบขันเสียงจะดังยิ่งขึ้น จึงได้ชื่อว่า กุ้งดีดขัน พบอาศัยหลบซ่อนอยู่ตามซอกวัสดุต่างๆ ริมฝั่งทั้งในนํ้าเค็มและนํ้ากร่อย ยกเว้นชนิด Alpheus microrhynchus De Man ที่พบอยู่ในนํ้าจืดด้วย, กระเตาะ ก็เรียก.
กุ้งนาง	๒๕๔๒	น. กุ้งก้ามกรามเพศเมียลำตัวและก้ามมีขนาดเล็กกว่าเพศผู้เสมอเมื่อมีอายุเท่ากัน.
กุ้งนาง	๒๕๕๔	กุ้งก้ามกรามเพศเมีย ลำตัวและก้ามมีขนาดเล็กกว่าเพศผู้เสมอเมื่อมีอายุเท่ากัน สีอ่อนกว่ากุ้งก้ามกรามซึ่งเป็นเพศผู้ วางไข่ติดหน้าท้อง ไข่ฟักเป็นตัวอ่อนในน้ำกร่อย แล้วมาอาศัยเจริญเติบโตจนเป็นตัวเต็มวัยในน้ำจืด.
กุ้งปล้อง	๒๕๕๔	ดู แสม ๔.
กุ้งฝอย	๒๕๔๒	น. ชื่อกุ้งตัวเล็ก&#160;ๆ มีหลายชนิด ที่พบในทะเล คือ ชนิด Penaeopsis avirostris ในวงศ์ Penaeidae ที่พบในนํ้าจืด คือ สกุล Caridina และ สกุล Atyopsis ในวงศ์ Atyidae และชนิด Macrobrachium lanchesteri ในวงศ์ Palaemonidae.
กุ้งฝอย	๒๕๕๔	ชื่อกุ้งตัวเล็กๆ ขนาดยาวไม่เกิน ๔ เซนติเมตร มีหลายชนิด พบในน้ำจืด ที่รู้จักกันทั่วไป ได้แก่ ชนิด Macrobrachium lanchesteri (De Man) ในวงศ์ Palaemonidae และหลายชนิดในสกุล Caridina วงศ์ Atyidae.
กุ้งฟัด	๒๕๔๒	น. กุ้งแห้งที่เอาเปลือกออก.
กุ้งฟัด	๒๕๕๔	กุ้งแห้งที่เอาเปลือกออก.
กุ้งมังกร	๒๕๔๒	ดู หัวโขน ๓.
กุ้งมังกร	๒๕๕๔	ชื่อกุ้งทะเลขนาดใหญ่ในสกุล Panulirusวงศ์ Palinuridae หัวและอกโต ผิวเปลือกมีหนามมากและมีลายหลายสี, กุ้งหนามใหญ่ หรือ กุ้งหัวโขน ก็เรียก.
กุ้งยิง	๒๕๔๒	น. ฝีหัวเล็ก&#160;ๆ ซึ่งเกิดจากการอักเสบที่ต่อมขอบตา.
กุ้งยิง	๒๕๕๔	ฝีหัวเล็กๆ ซึ่งเกิดจากการอักเสบที่ต่อมขอบตา.
กุ้งส้ม	๒๕๔๒	น. ของกินชนิดหนึ่งทําด้วยกุ้ง ใช้หมักด้วยข้าวสุก เกลือ และกระเทียม.
กุ้งส้ม	๒๕๕๔	ของกินชนิดหนึ่งทำด้วยกุ้ง ใช้หมักด้วยข้าวสุก เกลือ และกระเทียม.
กุ้งหนามใหญ่	๒๕๔๒	ดู หัวโขน ๓.
กุ้งหนามใหญ่	๒๕๕๔	ดู กุ้งมังกร.
กุ้งหลวง	๒๕๔๒	ดู ก้ามกราม.
กุ้งหลวง	๒๕๕๔	ดู ก้ามกราม.
กุ้งหัวโขน	๒๕๕๔	ดู กุ้งมังกร.
กุ้งเต้น	๒๕๔๒	น. ชื่อสัตว์หลายชนิดในวงศ์ Talitridae, Hyalidae และ Acanthogammaridae เป็นต้น ลักษณะคล้ายกุ้ง ลําตัวมีขนาดเล็ก ยาว ๐.๕-๑๕.๐ มิลลิเมตร ตัวแบนทางข้าง หัวไม่มีปลอก อกปล้องแรกรวมกับหัว อกที่เหลือมี ๗ ปล้อง ท้องมี ๖ ปล้อง รยางค์ ๒ คู่แรกอยู่ติดกับหัวโตกว่าคู่อื่น บางคู่ปลายคล้ายก้ามหนีบ รยางค์ที่อกถัดมามี ๕ คู่ รยางค์ท้องมี ๖ คู่ ๓ คู่สุดท้ายสั้นแข็งใช้สําหรับดีด จึงดีดได้เก่ง อาศัยอยู่ตามฝั่งนํ้าหรือที่ชื้นแฉะ ชนิดที่พบบ่อยตามชายทะเลฝั่งตะวันออกของไทย ได้แก่ Orchestia floresiana.
กุ้งเต้น	๒๕๕๔	ชื่ออาหารประเภทกับแกล้ม ใช้กุ้งแม่น้ำที่ยังสด ผ่าหลัง ราดด้วยน้ำมะนาว กินกับน้ำจิ้ม, ชื่ออาหารประเภทกับแกล้ม ใช้กุ้งฝอยเป็น ๆ บีบมะนาว ปรุงด้วยพริกตำและน้ำปลา.
กุ้งเหลือง	๒๕๔๒	น. ชื่อกุ้งทะเลชนิด Penaeus latisulcatus ในวงศ์ Penaeidae ขนาดเล็กกว่ากุ้งกุลาดํา ลําตัวสีเหลืองปนนํ้าตาล ขอบของส่วนท้องสีม่วง แพนหางสีฟ้า, กุ้งเหลืองหางฟ้า ก็เรียก.
กุ้งเหลือง	๒๕๕๔	ชื่อกุ้งทะเลชนิด Penaeus latisulcatus Kishinouye ในวงศ์ Penaeidae ขนาดเล็กกว่ากุ้งกุลาดำ ลำตัวสีเหลืองปนนํ้าตาล ขอบของส่วนท้องสีม่วง แพนหางสีฟ้า, กุ้งเหลืองหางฟ้า ก็เรียก.
กุ้งเหลืองหางฟ้า	๒๕๔๒	ดู กุ้งเหลือง.
กุ้งเหลืองหางฟ้า	๒๕๕๔	ดู กุ้งเหลือง.
กุ้งแห	๒๕๔๒	น. ชื่อกุ้งขนาดกลางชนิด Macrobrachium equidens ในวงศ์ Palaemonidae ก้ามมีปื้นสีเข้ม อาศัยอยู่ในย่านน้ำกร่อย พบบ้างในน้ำจืดหรือชายทะเล.
กุ้งแห	๒๕๕๔	ดู กะต่อม.
กุ้งแห้ง	๒๕๔๒	น. กุ้งทะเลที่ตากแห้ง, โดยปริยายหมายความว่า ผอมมาก.
กุ้งแห้ง	๒๕๕๔	กุ้งทะเลที่ตากแห้ง, โดยปริยายหมายความว่า ผอมมาก.
กุ้งไม้	๒๕๔๒	น. กุ้งที่ปอกเปลือกเสียบไม้ตากแห้ง.
กุ้งไม้	๒๕๕๔	กุ้งที่ปอกเปลือกเสียบไม้ตากแห้ง.
กุ๊ก	๒๕๔๒	น. ชื่อนกชนิดหนึ่งในจําพวกนกเค้า เรียกว่า นกกุ๊ก. (พจน. ๒๔๙๓).
กุ๊ก	๒๕๕๔	ชื่อนกชนิดหนึ่งในจำพวกนกเค้า เรียกว่า นกกุ๊ก.
กุ๊กกิ๊ก	๒๕๔๒	ก. พูดหรือเล่นกันเงียบ&#160;ๆ; ประจบ เช่น ไปกุ๊กกิ๊กกับแม่ไม่นานก็ได้เงินมา.
กุ๊กกิ๊ก	๒๕๕๔	พูดหรือเล่นกันเงียบๆ
กุ๊กๆ กิ๊กๆ	๒๕๕๔	พูดหรือเล่นกันเงียบๆ
กุ๊น	๒๕๔๒	ก. ขลิบเย็บหุ้มริมผ้าหรือของอื่น&#160;ๆ ใช้แถบผ้าย้วยหรือเฉลียงเย็บหุ้ม ๒ ข้างเม้มเข้าเป็นตะเข็บกลมบ้างแบนบ้าง มักใช้ที่คอเสื้อหรือชายเสื้อเป็นต้น.
กุ๊น	๒๕๕๔	ขลิบเย็บหุ้มริมผ้าหรือของอื่นๆ ใช้แถบผ้าย้วยหรือเฉลียงเย็บหุ้ม ๒ ข้างเม้มเข้าเป็นตะเข็บกลมบ้างแบนบ้าง มักใช้ที่คอเสื้อหรือชายเสื้อเป็นต้น.
กุ๊ย	๒๕๔๒	น. คนเลว, คนโซ. (จ. กุ๊ย ว่า ผี).
กุ๊ย	๒๕๕๔	คนโซ
